kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_model_snr,koi_tce_plnt_num,koi_tce_delivname,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_srad,koi_srad_err1,koi_srad_err2,ra,dec,koi_kepmag
10271806,K00733.01,Kepler-224 c,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,5.924993927,7.6260000e-06,-7.6260000e-06,169.7162900,1.010000e-03,-1.010000e-03,0.848,0.064,-0.583,2.88740,0.07940,-0.07940,1608.1,2.530e+01,-2.530e+01,3.15,0.21,-1.400e-01,758.0,,,77.91,18.22,-12.03,68.50,1,q1_q17_dr25_tce,5016.00,100.00,-100.00,4.641,0.018,-0.053,0.6790,0.0460,-0.0290,290.934300,47.357601,15.644
10271806,K00733.02,Kepler-224 d,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,11.349348480,2.4420000e-05,-2.4420000e-05,134.3180500,1.800000e-03,-1.800000e-03,0.398,0.043,-0.398,3.11010,0.05690,-0.05690,1249.8,3.090e+01,-3.090e+01,2.39,0.17,-1.000e-01,610.0,,,32.75,7.66,-5.06,41.70,2,q1_q17_dr25_tce,5016.00,100.00,-100.00,4.641,0.018,-0.053,0.6790,0.0460,-0.0290,290.934300,47.357601,15.644
10271806,K00733.03,Kepler-224 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,3.132953510,1.0170000e-05,-1.0170000e-05,135.6749400,2.500000e-03,-2.500000e-03,0.135,0.312,-0.135,2.22070,0.08380,-0.08380,435.2,1.980e+01,-1.980e+01,1.39,0.09,-6.000e-02,937.0,,,181.84,42.51,-28.09,23.90,3,q1_q17_dr25_tce,5016.00,100.00,-100.00,4.641,0.018,-0.053,0.6790,0.0460,-0.0290,290.934300,47.357601,15.644
10271806,K00733.04,Kepler-224 e,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,18.643499860,6.4890000e-05,-6.4890000e-05,141.6268700,2.880000e-03,-2.880000e-03,0.774,0.152,-0.537,1.84910,0.08530,-0.08530,813.4,5.330e+01,-5.330e+01,2.14,0.14,-9.000e-02,517.0,,,16.91,3.95,-2.62,16.10,4,q1_q17_dr25_tce,5016.00,100.00,-100.00,4.641,0.018,-0.053,0.6790,0.0460,-0.0290,290.934300,47.357601,15.644
10272442,K00734.01,Kepler-657 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,24.543456600,5.9530000e-05,-5.9530000e-05,187.9221500,1.880000e-03,-1.880000e-03,0.042,0.303,-0.042,7.25180,0.06190,-0.06190,1151.3,1.970e+01,-1.970e+01,3.08,0.91,-2.800e-01,616.0,,,34.07,29.56,-9.23,64.50,1,q1_q17_dr25_tce,5955.00,161.00,-179.00,4.520,0.048,-0.192,0.9100,0.2690,-0.0840,291.197300,47.307800,15.344
10272442,K00734.02,,CANDIDATE,CANDIDATE,0.9740,0,0,0,0,70.278091100,3.5670000e-04,-3.5670000e-04,151.3294100,4.200000e-03,-4.200000e-03,0.070,0.373,-0.070,2.46600,0.12100,-0.12100,781.6,5.570e+01,-5.570e+01,2.54,0.75,-2.300e-01,434.0,,,8.38,7.27,-2.27,14.90,2,q1_q17_dr25_tce,5955.00,161.00,-179.00,4.520,0.048,-0.192,0.9100,0.2690,-0.0840,291.197300,47.307800,15.344
10287242,K00735.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0,22.342135360,9.3530000e-05,-9.3530000e-05,171.5593900,2.680000e-03,-2.680000e-03,0.973,47.190,-0.028,6.46100,0.14300,-0.14300,2264.4,5.090e+01,-5.090e+01,5.19,0.54,-5.500e-01,526.0,,,18.14,6.77,-5.27,51.90,1,q1_q17_dr25_tce,5237.00,157.00,-157.00,4.568,0.084,-0.056,0.7070,0.0740,-0.0740,296.693360,47.392151,15.637
10340423,K00736.01,Kepler-225 c,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,18.794185060,4.4650000e-05,-4.4650000e-05,177.7942600,1.840000e-03,-1.840000e-03,0.356,0.069,-0.355,3.29060,0.06720,-0.06720,1529.0,3.910e+01,-3.910e+01,2.33,0.11,-1.100e-01,412.0,,,6.79,1.25,-1.10,40.20,1,q1_q17_dr25_tce,4126.00,82.00,-82.00,4.668,0.022,-0.022,0.6020,0.0280,-0.0280,292.193970,47.457088,15.962
10340423,K00736.02,Kepler-225 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,6.738935440,2.6870000e-05,-2.6870000e-05,135.2821800,3.170000e-03,-3.170000e-03,0.043,0.420,-0.043,2.81300,0.11400,-0.11400,601.3,2.770e+01,-2.770e+01,1.44,0.06,-7.000e-02,579.0,,,26.64,4.93,-4.29,24.20,2,q1_q17_dr25_tce,4126.00,82.00,-82.00,4.668,0.022,-0.022,0.6020,0.0280,-0.0280,292.193970,47.457088,15.962
10358759,K00738.01,Kepler-29 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,10.339240800,1.7220000e-05,-1.7220000e-05,170.3854900,1.230000e-03,-1.230000e-03,0.150,0.266,-0.150,3.07500,0.04560,-0.04560,1184.6,2.560e+01,-2.560e+01,2.98,0.23,-1.500e-01,777.0,,,86.46,20.29,-15.32,51.40,1,q1_q17_dr25_tce,5730.00,90.00,-136.00,4.545,0.021,-0.052,0.8700,0.0670,-0.0420,298.348330,47.491230,15.282
10358759,K00738.02,Kepler-29 c,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,13.286899970,2.7750000e-05,-2.7750000e-05,172.1193200,1.650000e-03,-1.650000e-03,0.017,0.372,-0.017,3.28250,0.05040,-0.05040,1039.6,2.690e+01,-2.690e+01,2.78,0.22,-1.300e-01,715.0,,,61.80,14.50,-10.95,41.30,2,q1_q17_dr25_tce,5730.00,90.00,-136.00,4.545,0.021,-0.052,0.8700,0.0670,-0.0420,298.348330,47.491230,15.282
10386984,K00739.01,Kepler-658 b,CONFIRMED,CANDIDATE,0.9990,0,0,0,0,1.287076693,1.2000000e-06,-1.2000000e-06,169.8154910,7.440000e-04,-7.440000e-04,0.003,0.417,-0.003,1.49420,0.02790,-0.02790,729.4,1.370e+01,-1.370e+01,1.39,0.08,-1.200e-01,871.0,,,135.97,28.56,-32.19,65.20,1,q1_q17_dr25_tce,3736.00,75.00,-84.00,4.724,0.046,-0.021,0.5250,0.0300,-0.0450,282.983800,47.578590,15.488
10395381,K00740.01,Kepler-659 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,17.671771400,5.3560000e-05,-5.3560000e-05,186.3704000,2.520000e-03,-2.520000e-03,0.860,0.003,-0.599,3.42020,0.06320,-0.06320,918.6,2.910e+01,-2.910e+01,2.44,0.27,-1.700e-01,513.0,,,16.38,6.02,-3.84,36.20,1,q1_q17_dr25_tce,4869.00,131.00,-146.00,4.636,0.027,-0.063,0.6870,0.0750,-0.0480,287.608180,47.509682,15.556
10526549,K00746.01,Kepler-660 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,9.273581730,1.0370000e-05,-1.0370000e-05,173.2581550,8.770000e-04,-8.770000e-04,0.387,0.004,-0.386,3.28750,0.03090,-0.03090,1288.3,1.680e+01,-1.680e+01,2.47,0.20,-2.400e-01,649.0,,,41.85,12.49,-11.70,87.20,1,q1_q17_dr25_tce,4856.00,131.00,-146.00,4.583,0.065,-0.035,0.6960,0.0560,-0.0680,288.138240,47.724449,15.302
10583066,K00747.01,Kepler-661 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,6.029303290,5.5090000e-06,-5.5090000e-06,171.6029590,7.130000e-04,-7.130000e-04,0.258,0.196,-0.258,1.58210,0.03110,-0.03110,1912.7,3.440e+01,-3.440e+01,2.85,0.26,-1.500e-01,678.0,,,50.04,16.40,-9.88,65.40,1,q1_q17_dr25_tce,4537.00,123.00,-123.00,4.648,0.020,-0.056,0.6720,0.0620,-0.0360,283.710880,47.863270,15.784
10601284,K00749.01,Kepler-226 c,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,5.349553819,8.8340000e-06,-8.8340000e-06,171.8069400,1.270000e-03,-1.270000e-03,0.092,0.369,-0.092,3.02780,0.04710,-0.04710,831.0,1.480e+01,-1.480e+01,2.55,0.16,-2.400e-01,919.0,,,168.99,34.66,-38.48,60.60,1,q1_q17_dr25_tce,5185.00,85.00,-77.00,4.440,0.098,-0.045,0.9100,0.0570,-0.0860,292.376130,47.880989,15.416
10601284,K00749.02,Kepler-226 b,CONFIRMED,CANDIDATE,0.9800,0,0,0,0,3.941052210,1.0940000e-05,-1.0940000e-05,136.0866200,2.330000e-03,-2.330000e-03,0.226,0.243,-0.226,2.59840,0.07370,-0.07370,363.3,1.390e+01,-1.390e+01,1.70,0.11,-1.600e-01,1018.0,,,253.15,51.91,-57.65,28.90,2,q1_q17_dr25_tce,5185.00,85.00,-77.00,4.440,0.098,-0.045,0.9100,0.0570,-0.0860,292.376130,47.880989,15.416
10601284,K00749.03,Kepler-226 d,CONFIRMED,CANDIDATE,0.9710,0,0,0,0,8.109048070,6.7870000e-05,-6.7870000e-05,132.8031000,7.160000e-03,-7.160000e-03,0.025,0.425,-0.025,3.59600,0.19800,-0.19800,217.4,1.680e+01,-1.680e+01,1.30,0.09,-1.200e-01,800.0,,,97.03,19.90,-22.09,14.10,3,q1_q17_dr25_tce,5185.00,85.00,-77.00,4.440,0.098,-0.045,0.9100,0.0570,-0.0860,292.376130,47.880989,15.416
10662202,K00750.01,Kepler-662 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,21.676991930,7.0100000e-05,-7.0100000e-05,171.5359400,2.580000e-03,-2.580000e-03,0.896,0.010,-0.663,3.45550,0.06560,-0.06560,857.2,2.710e+01,-2.710e+01,2.95,0.12,-2.300e-01,530.0,,,18.64,2.78,-3.80,34.30,1,q1_q17_dr25_tce,4954.00,79.00,-79.00,4.500,0.075,-0.020,0.8280,0.0320,-0.0650,290.465120,47.929180,15.377
10662202,K00750.02,,CANDIDATE,CANDIDATE,0.9150,0,0,0,0,5.044139870,3.5190000e-05,-3.5190000e-05,132.5198600,5.400000e-03,-5.400000e-03,0.727,0.242,-0.508,1.62300,0.21000,-0.21000,172.0,2.270e+01,-2.270e+01,1.18,0.04,-1.000e-01,862.0,,,130.09,19.42,-26.50,10.20,2,q1_q17_dr25_tce,4954.00,79.00,-79.00,4.500,0.075,-0.020,0.8280,0.0320,-0.0650,290.465120,47.929180,15.377
10662202,K00750.03,,CANDIDATE,CANDIDATE,0.9290,0,0,0,0,14.516741000,1.5640000e-04,-1.5640000e-04,138.8379900,8.780000e-03,-8.780000e-03,0.851,0.101,-0.643,2.70600,0.24300,-0.24300,227.2,2.510e+01,-2.510e+01,1.45,0.06,-1.100e-01,606.0,,,31.80,4.75,-6.48,10.10,3,q1_q17_dr25_tce,4954.00,79.00,-79.00,4.500,0.075,-0.020,0.8280,0.0320,-0.0650,290.465120,47.929180,15.377
10682541,K00751.01,Kepler-663 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,4.996779680,1.3890000e-05,-1.3890000e-05,171.7420800,2.190000e-03,-2.190000e-03,0.710,0.006,-0.533,2.17170,0.07620,-0.07620,934.7,3.970e+01,-3.970e+01,2.78,0.52,-2.300e-01,917.0,,,166.95,102.06,-42.14,28.20,1,q1_q17_dr25_tce,5339.00,175.00,-159.00,4.552,0.034,-0.136,0.8470,0.1610,-0.0690,297.808260,47.946671,15.861
10797460,K00752.01,Kepler-227 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,9.488035570,2.7750000e-05,-2.7750000e-05,170.5387500,2.160000e-03,-2.160000e-03,0.146,0.318,-0.146,2.95750,0.08190,-0.08190,615.8,1.950e+01,-1.950e+01,2.26,0.26,-1.500e-01,793.0,,,93.59,29.45,-16.65,35.80,1,q1_q17_dr25_tce,5455.00,81.00,-81.00,4.467,0.064,-0.096,0.9270,0.1050,-0.0610,291.934230,48.141651,15.347
10797460,K00752.02,Kepler-227 c,CONFIRMED,CANDIDATE,0.9690,0,0,0,0,54.418382700,2.4790000e-04,-2.4790000e-04,162.5138400,3.520000e-03,-3.520000e-03,0.586,0.059,-0.443,4.50700,0.11600,-0.11600,874.8,3.550e+01,-3.550e+01,2.83,0.32,-1.900e-01,443.0,,,9.11,2.87,-1.62,25.80,2,q1_q17_dr25_tce,5455.00,81.00,-81.00,4.467,0.064,-0.096,0.9270,0.1050,-0.0610,291.934230,48.141651,15.347
10854555,K00755.01,Kepler-664 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,2.525591777,3.7610000e-06,-3.7610000e-06,171.5955500,1.130000e-03,-1.130000e-03,0.701,0.235,-0.478,1.65450,0.04200,-0.04200,603.3,1.690e+01,-1.690e+01,2.75,0.88,-3.500e-01,1406.0,,,926.16,874.33,-314.24,40.90,1,q1_q17_dr25_tce,6031.00,169.00,-211.00,4.438,0.070,-0.210,1.0460,0.3340,-0.1330,288.754880,48.226200,15.509
10872983,K00756.01,Kepler-228 d,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,11.094320540,2.0360000e-05,-2.0360000e-05,171.2011600,1.410000e-03,-1.410000e-03,0.538,0.030,-0.428,4.59450,0.06100,-0.06100,1517.5,2.420e+01,-2.420e+01,3.90,1.27,-4.200e-01,835.0,,,114.81,112.85,-36.70,66.50,1,q1_q17_dr25_tce,6046.00,189.00,-232.00,4.486,0.054,-0.229,0.9720,0.3150,-0.1050,296.286130,48.224670,15.714
10872983,K00756.02,Kepler-228 c,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,4.134435120,1.0460000e-05,-1.0460000e-05,172.9793700,1.900000e-03,-1.900000e-03,0.762,0.139,-0.532,3.14020,0.06730,-0.06730,686.0,1.870e+01,-1.870e+01,2.77,0.90,-3.000e-01,1160.0,,,427.65,420.33,-136.70,40.20,2,q1_q17_dr25_tce,6046.00,189.00,-232.00,4.486,0.054,-0.229,0.9720,0.3150,-0.1050,296.286130,48.224670,15.714
10872983,K00756.03,Kepler-228 b,CONFIRMED,CANDIDATE,0.9920,0,0,0,0,2.566588970,1.7810000e-05,-1.7810000e-05,179.5543700,4.610000e-03,-4.610000e-03,0.755,0.212,-0.523,2.42900,0.16500,-0.16500,226.5,1.680e+01,-1.680e+01,1.59,0.52,-1.700e-01,1360.0,,,807.74,793.91,-258.20,15.00,3,q1_q17_dr25_tce,6046.00,189.00,-232.00,4.486,0.054,-0.229,0.9720,0.3150,-0.1050,296.286130,48.224670,15.714
10910878,K00757.01,Kepler-229 c,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,16.068646740,1.0880000e-05,-1.0880000e-05,173.6219370,5.170000e-04,-5.170000e-04,0.052,0.262,-0.052,3.53470,0.02410,-0.02410,4914.3,3.330e+01,-3.330e+01,5.76,0.22,-4.900e-01,600.0,,,30.75,4.46,-6.66,161.90,1,q1_q17_dr25_tce,5031.00,75.00,-83.00,4.485,0.083,-0.028,0.8480,0.0330,-0.0720,286.999480,48.375790,15.841
10910878,K00757.02,Kepler-229 d,CONFIRMED,CANDIDATE,0.9920,0,0,0,0,41.197255020,9.3450000e-05,-9.3450000e-05,165.0040400,1.710000e-03,-1.710000e-03,0.045,0.337,-0.045,4.62970,0.06330,-0.06330,2213.9,4.550e+01,-4.550e+01,3.86,0.15,-3.300e-01,439.0,,,8.76,1.27,-1.90,51.20,2,q1_q17_dr25_tce,5031.00,75.00,-83.00,4.485,0.083,-0.028,0.8480,0.0330,-0.0720,286.999480,48.375790,15.841
10910878,K00757.03,Kepler-229 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,6.252962249,9.5770000e-06,-9.5770000e-06,171.3012600,1.170000e-03,-1.170000e-03,0.105,0.329,-0.105,2.58190,0.04260,-0.04260,1036.9,2.450e+01,-2.450e+01,2.65,0.10,-2.300e-01,823.0,,,108.30,15.73,-23.44,47.10,3,q1_q17_dr25_tce,5031.00,75.00,-83.00,4.485,0.083,-0.028,0.8480,0.0330,-0.0720,286.999480,48.375790,15.841
10987985,K00758.01,Kepler-665 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,16.013084190,4.8540000e-05,-4.8540000e-05,176.3608000,2.430000e-03,-2.430000e-03,0.799,0.097,-0.551,3.25540,0.07910,-0.07910,1121.9,3.940e+01,-3.940e+01,3.10,0.34,-3.100e-01,593.0,,,29.31,11.77,-8.24,33.20,1,q1_q17_dr25_tce,5015.00,164.00,-149.00,4.499,0.092,-0.115,0.8260,0.0910,-0.0820,297.025630,48.478588,15.390
11018648,K00759.01,Kepler-230 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,32.628766720,5.8010000e-05,-5.8010000e-05,194.1019000,1.380000e-03,-1.380000e-03,0.021,0.402,-0.021,4.79710,0.05800,-0.05800,1804.8,2.540e+01,-2.540e+01,3.36,0.76,-3.300e-01,506.0,,,15.55,10.51,-4.18,80.00,1,q1_q17_dr25_tce,5586.00,152.00,-152.00,4.560,0.050,-0.150,0.7980,0.1810,-0.0770,285.718540,48.505859,15.082
11018648,K00759.02,Kepler-230 c,CONFIRMED,CANDIDATE,0.9780,0,0,0,0,91.773286200,7.5180000e-04,-7.5180000e-04,193.8378000,6.430000e-03,-6.430000e-03,0.606,0.335,-0.400,6.47300,0.20400,-0.20400,652.0,3.620e+01,-3.620e+01,2.12,0.48,-2.100e-01,359.0,,,3.92,2.64,-1.06,19.10,2,q1_q17_dr25_tce,5586.00,152.00,-152.00,4.560,0.050,-0.150,0.7980,0.1810,-0.0770,285.718540,48.505859,15.082
11138155,K00760.01,Kepler-1976 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,4.959319244,5.1500000e-07,-5.1500000e-07,172.2585292,8.270000e-05,-8.270000e-05,0.831,0.016,-0.004,2.22739,0.00750,-0.00750,9802.0,2.000e+01,-2.000e+01,12.21,1.96,-1.460e+00,1103.0,,,349.40,146.52,-93.21,696.50,1,q1_q17_dr25_tce,5712.00,77.00,-77.00,4.359,0.110,-0.110,1.0820,0.1730,-0.1300,292.167050,48.727589,15.263
11153539,K00762.01,Kepler-666 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,4.498765110,1.7770000e-05,-1.7770000e-05,171.3490500,3.000000e-03,-3.000000e-03,0.312,0.154,-0.312,3.73620,0.09340,-0.09340,460.0,1.750e+01,-1.750e+01,2.10,0.65,-2.200e-01,1133.0,,,389.62,365.71,-117.40,29.50,1,q1_q17_dr25_tce,6075.00,189.00,-210.00,4.486,0.052,-0.208,0.9690,0.3000,-0.1000,298.456850,48.791592,15.395
11304958,K00764.01,Kepler-667 b,CONFIRMED,CANDIDATE,0.9980,0,0,0,0,41.439586620,7.5570000e-05,-7.5570000e-05,208.9320300,1.420000e-03,-1.420000e-03,0.355,0.040,-0.355,10.59890,0.08800,-0.08800,2793.1,2.260e+01,-2.260e+01,5.50,1.57,-9.600e-01,516.0,,,16.72,14.66,-6.64,141.10,1,q1_q17_dr25_tce,5468.00,180.00,-164.00,4.367,0.153,-0.187,1.0460,0.2970,-0.1830,295.555050,49.017342,15.400
11391957,K00765.01,Kepler-668 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,8.353895230,1.5240000e-05,-1.5240000e-05,171.6325700,1.330000e-03,-1.330000e-03,0.023,0.423,-0.023,2.25140,0.05180,-0.05180,1041.6,2.820e+01,-2.820e+01,2.52,0.54,-2.400e-01,790.0,,,91.90,59.06,-24.15,43.40,1,q1_q17_dr25_tce,5592.00,152.00,-152.00,4.582,0.036,-0.144,0.7870,0.1690,-0.0730,285.499240,49.277351,15.317
11403044,K00766.01,Kepler-669 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,4.125543472,3.1330000e-06,-3.1330000e-06,169.7525850,6.130000e-04,-6.130000e-04,0.597,0.235,-0.367,3.17440,0.03620,-0.03620,1487.3,1.330e+01,-1.330e+01,4.43,1.44,-5.100e-01,1243.0,,,565.35,542.47,-188.14,128.60,1,q1_q17_dr25_tce,6174.00,173.00,-239.00,4.417,0.056,-0.210,1.1030,0.3580,-0.1280,291.936160,49.253979,15.506
11414511,K00767.01,Kepler-670 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,2.816504904,1.6500000e-07,-1.6500000e-07,170.9676846,4.660000e-05,-4.660000e-05,0.105,0.264,-0.119,2.50587,0.00666,-0.00666,16813.7,1.100e+01,-1.100e+01,12.21,1.62,-8.700e-01,1219.0,,,521.13,184.34,-97.95,1406.80,1,q1_q17_dr25_tce,5532.00,74.00,-83.00,4.452,0.063,-0.108,0.9550,0.1270,-0.0680,297.015470,49.225288,15.052
11460018,K00769.01,Kepler-671 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,4.280963604,6.1410000e-06,-6.1410000e-06,171.8965900,1.150000e-03,-1.150000e-03,0.424,0.112,-0.356,2.87500,0.04200,-0.04200,750.8,1.410e+01,-1.410e+01,2.30,0.58,-1.900e-01,1012.0,,,247.87,182.24,-63.32,61.80,1,q1_q17_dr25_tce,5644.00,152.00,-169.00,4.564,0.032,-0.168,0.8310,0.2070,-0.0690,294.265810,49.314091,15.356
11507101,K00773.01,Kepler-672 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,38.377548600,1.6020000e-04,-1.6020000e-04,172.8204800,3.380000e-03,-3.380000e-03,0.468,0.461,-0.267,5.58800,0.11300,-0.11300,724.2,2.340e+01,-2.340e+01,2.82,0.37,-3.400e-01,529.0,,,18.53,6.72,-4.93,34.70,1,q1_q17_dr25_tce,5481.00,82.00,-74.00,4.369,0.121,-0.099,1.0360,0.1380,-0.1240,291.722020,49.480869,15.172
11754553,K00775.01,Kepler-52 c,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,16.384899880,5.2190000e-05,-5.2190000e-05,172.7278200,2.480000e-03,-2.480000e-03,0.001,0.437,-0.001,3.02490,0.07980,-0.07980,1127.1,4.200e+01,-4.200e+01,2.00,0.09,-1.000e-01,433.0,,,8.35,1.49,-1.35,28.90,2,q1_q17_dr25_tce,4126.00,82.00,-82.00,4.661,0.022,-0.022,0.6150,0.0270,-0.0290,286.738040,49.975750,15.095
11754553,K00775.02,Kepler-52 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,7.877416300,1.4930000e-05,-1.4930000e-05,176.3759000,1.470000e-03,-1.470000e-03,0.041,0.409,-0.041,2.08050,0.05170,-0.05170,1306.1,3.770e+01,-3.770e+01,2.16,0.09,-1.100e-01,553.0,,,22.18,3.97,-3.59,38.70,1,q1_q17_dr25_tce,4126.00,82.00,-82.00,4.661,0.022,-0.022,0.6150,0.0270,-0.0290,286.738040,49.975750,15.095
11754553,K00775.03,Kepler-52 d,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,36.445400100,1.8090000e-04,-1.8090000e-04,151.6012500,3.920000e-03,-3.920000e-03,0.028,0.437,-0.028,4.00700,0.12600,-0.12600,1122.3,5.340e+01,-5.340e+01,1.99,0.09,-9.000e-02,332.0,,,2.88,0.51,-0.47,21.70,3,q1_q17_dr25_tce,4126.00,82.00,-82.00,4.661,0.022,-0.022,0.6150,0.0270,-0.0290,286.738040,49.975750,15.095
11812062,K00776.01,Kepler-673 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,3.728732147,9.3600000e-07,-9.3600000e-07,171.7932550,1.950000e-04,-1.950000e-04,0.558,0.130,-0.149,2.68300,0.03500,-0.03500,5226.5,1.850e+01,-1.850e+01,6.02,1.22,-5.200e-01,1023.0,,,258.34,162.58,-65.21,345.20,1,q1_q17_dr25_tce,5497.00,166.00,-149.00,4.577,0.034,-0.136,0.8090,0.1640,-0.0700,290.785740,50.054119,15.523
11818800,K00777.01,,CANDIDATE,CANDIDATE,0.9990,0,0,0,0,40.419503700,1.1390000e-04,-1.1390000e-04,173.5646900,2.220000e-03,-2.220000e-03,0.911,5.567,-0.118,3.36200,0.14000,-0.14000,6256.0,2.300e+02,-2.300e+02,7.51,1.12,-9.100e-01,467.0,,,11.29,5.67,-3.57,36.90,1,q1_q17_dr25_tce,5446.00,179.00,-163.00,4.507,0.116,-0.105,0.7810,0.1160,-0.0950,294.316860,50.080231,15.487
11853255,K00778.01,Kepler-674 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,2.243380573,2.6700000e-06,-2.6700000e-06,170.6792330,9.000000e-04,-9.000000e-04,0.915,0.009,-0.630,1.11960,0.03840,-0.03840,821.7,2.560e+01,-2.560e+01,1.99,0.10,-1.200e-01,822.0,,,107.60,21.47,-20.32,38.90,1,q1_q17_dr25_tce,4149.00,82.00,-91.00,4.698,0.024,-0.027,0.5640,0.0300,-0.0330,285.176210,50.149818,15.135
11918099,K00780.01,Kepler-675 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,2.337437946,1.9510000e-06,-1.9510000e-06,171.7619820,6.590000e-04,-6.590000e-04,0.280,0.189,-0.280,1.99820,0.02710,-0.02710,971.2,1.370e+01,-1.370e+01,2.34,0.17,-9.000e-02,1070.0,,,311.16,69.46,-40.17,82.40,1,q1_q17_dr25_tce,5005.00,79.00,-79.00,4.595,0.012,-0.064,0.7650,0.0550,-0.0280,293.833310,50.230350,15.334
11918099,K00780.02,,CANDIDATE,CANDIDATE,0.9930,0,0,0,0,7.240661200,1.6170000e-05,-1.6170000e-05,137.7554500,2.000000e-03,-2.000000e-03,1.198,49.850,-0.258,0.55800,0.17100,-0.17100,556.4,4.410e+01,-4.410e+01,19.45,1.40,-7.100e-01,734.0,,,68.63,15.32,-8.86,13.70,2,q1_q17_dr25_tce,5005.00,79.00,-79.00,4.595,0.012,-0.064,0.7650,0.0550,-0.0280,293.833310,50.230350,15.334
11923270,K00781.01,Kepler-676 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,11.598222330,1.4070000e-05,-1.4070000e-05,180.3953760,9.230000e-04,-9.230000e-04,0.679,0.187,-0.470,2.52370,0.05200,-0.05200,2804.5,4.630e+01,-4.630e+01,2.65,0.21,-2.900e-01,396.0,,,5.82,1.49,-1.63,71.00,1,q1_q17_dr25_tce,3688.00,73.00,-91.00,4.790,0.050,-0.045,0.4730,0.0370,-0.0510,296.221950,50.287220,15.937
11960862,K00782.01,Kepler-677 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,6.575315881,3.7260000e-06,-3.7260000e-06,173.6340440,4.550000e-04,-4.550000e-04,0.390,0.065,-0.306,4.30840,0.03060,-0.03060,2793.3,1.490e+01,-1.490e+01,5.31,1.50,-8.100e-01,1015.0,,,251.38,209.10,-91.63,221.10,1,q1_q17_dr25_tce,5992.00,162.00,-180.00,4.415,0.105,-0.195,0.9890,0.2800,-0.1510,290.098050,50.321609,15.312
12020329,K00783.01,Kepler-678 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,7.275040844,4.6770000e-06,-4.6770000e-06,169.9942170,5.070000e-04,-5.070000e-04,0.547,0.052,-0.229,7.53770,0.06810,-0.06810,3001.0,1.150e+01,-1.150e+01,4.86,1.05,-3.700e-01,833.0,,,113.64,75.31,-28.97,312.10,1,q1_q17_dr25_tce,5485.00,164.00,-180.00,4.556,0.028,-0.161,0.8670,0.1870,-0.0670,295.455290,50.494560,15.080
